 9.49939448e-01  2.12709276e+00  4.32633639e-01  2.50000000e-01  9.49939448e-01  2.12709276e+00  9.98089762e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 1.03658746e+00  1.48393887e+00  7.21697144e-01  2.50000000e-01  1.03658746e+00  1.48393887e+00  9.99671341e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 7.96437098e-01  7.19641154e-01  7.88366663e-01  2.50000000e-01  7.96437098e-01  7.19641154e-01  9.99142065e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 7.12845017e-01  8.61378416e-01  5.25333842e-01  2.50000000e-01  7.12845017e-01  8.61378416e-01  9.98417912e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 8.81601626e-01  1.57031354e+00  5.95324873e-01  2.50000000e-01  8.81601626e-01  1.57031354e+00  9.96409210e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 5.45250999e-01  3.56391235e-01  6.11127603e-01  2.50000000e-01  5.45250999e-01  3.56391235e-01  9.99959819e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 9.37073315e-01  2.09936480e+00  3.99399371e-01  2.50000000e-01  9.37073315e-01  2.09936480e+00  9.98844597e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 6.82399023e-01  6.56548177e-01  5.87097379e-01  2.50000000e-01  6.82399023e-01  6.56548177e-01  9.98031853e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 5.91260696e-01  1.54788666e-01  7.23028848e-01  2.50000000e-01  5.91260696e-01  1.54788666e-01  9.99014878e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
 1.03284204e+00  1.51002188e+00  7.51360378e-01  2.50000000e-01  1.03284204e+00  1.51002188e+00  9.98732317e-01  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01  1.00000000e+00  1.00000000e+00  0.00000000e+00  2.50000000e-01
